,User_1,User_2,User_3,User_4,User_5,User_6,User_7,User_8,User_9,User_10,User_11,User_12,User_13,User_14,User_15,User_16,User_17,User_18,User_19,User_20,User_21,User_22,User_23,User_24,User_25,User_26,User_27,User_28,User_29,User_30,User_31,User_32,User_33,User_34,User_35,User_36,User_37,User_38,User_39,User_40,User_41,User_42,User_43,User_44,User_45,User_46,User_47,User_48,User_49,User_50
User_29,-0.055409528387934164,0.23227190255497276,-0.4251419198430602,0.15565221266855447,-0.03667228005275758,-0.14596998098611086,0.1323617504238306,-0.03360652211776579,0.09785554054236804,-0.27704726496598286,-0.09654993283385993,-0.33775764789916307,-0.12882401608908087,-0.027555165551932,0.2226403386799342,0.07132957128199352,-0.02508547033479351,0.15702805476696502,0.022485824345374897,-0.20218099720610225,0.47499096843900857,0.4714824812664698,0.2117094691908371,0.3435977585983812,0.023219931731927445,-0.25048971643405976,0.1323763608239923,-0.07177241398755022,1.0,0.11732698964564316,-0.42178463581017833,-0.1273309961909736,0.3217942849576538,-0.16644675311368176,0.29493913288172313,0.1560846560846561,-0.27521108243918224,-0.1590736119004159,0.5052322133796654,0.10058954084800178,-0.12363494391310177,-0.16320619296387598,0.1726146289569312,-0.11842494237226628,0.26210317889516893,-0.30056369002447036,-0.1847120021824231,-0.15885132721005527,0.06570137733212,-0.0013732533027071094
User_30,-0.29358617013328414,-0.0463667677316108,0.17531617227106822,-0.26778524454881314,-0.4025235486059423,-0.04265370092041598,-0.40133289558326474,0.10039156121077378,-0.006296077506366411,-0.25573322923719255,-0.4197159145497698,0.16649314669400914,-0.19776956131296144,0.022018649266778937,0.026755633004681735,-0.10170236869650655,-0.2776056497176566,-0.11637185709314428,-0.1926596495843076,-0.06060662401413338,-0.2386390777741233,0.08876637173751536,-0.19153702096517952,-0.18503701110370133,-0.02249971875527335,0.38357420688755955,0.06753265399654924,0.4990928958389539,0.11732698964564316,1.0,-0.1614681617175282,-0.14381004897278604,0.5371283179628562,0.2703178102503896,0.4973317447350559,-0.20937077477264082,0.01372068747723127,-0.10277135719788079,0.01615072678452235,-0.5480175510046608,0.004613659592983685,-0.04594918909382411,-0.18285618917062538,-0.13583486604028702,0.3179440113106111,-0.3331666249791535,0.2033169422047252,0.0035219565197568596,-0.12307091383330983,0.29197581174615644
User_31,0.12409755289386322,-0.18658665012565898,0.2732759338559558,-0.14223731276428184,0.1448352170388383,0.11082373682225574,-0.229251564542911,-0.1480073509209913,-0.17160161824591097,-0.0601214088332317,0.011894932192983623,-0.09154872352686776,0.11869551814047258,0.31433088915604823,-0.16438107404054725,-0.18282183388287374,0.34708169886451556,-0.1136116573932983,-0.18352381148842517,0.5193938156333896,-0.23258795701102675,-0.4829140024843207,-0.4944900137199074,-0.10601514211685172,-0.05094567423273244,0.06409632130907408,0.3742668931079713,-0.3306903554946128,-0.42178463581017833,-0.1614681617175282,1.0,0.09876919912290624,-0.11633372502937711,0.22598809945045883,-0.08799860814956721,0.3119280198066035,0.16675933649126748,-0.11649884414030681,-0.29475861639918355,0.15694481792900905,0.03959882115113781,0.22452606449532786,0.1869893980016914,-0.26887938732395206,0.12073970687081738,-0.09569487529386907,0.5393766109381538,-0.2308051733332318,0.14354775039639747,-0.11840093858475767
User_32,0.011255777763390361,-0.21305247855892853,-0.04355196898351825,-0.08549468864387792,-0.021813350966283868,0.1282528372349559,-0.25841631371064655,-0.15596399906908007,-0.3217569910102202,0.25976703570649157,-0.26298292288758285,0.1152700842702907,0.0947752825992373,0.3520777053607585,0.07422642095079196,-0.05385023259811974,0.3849216792217909,-0.15999561746006902,-0.2580714892095516,-0.27411647098264796,0.27187339334362076,0.16513441113472754,-0.033058233782361154,0.03498676098764591,-0.3548136690796858,-0.17373979148474564,-0.43929893475725784,-0.3910215241271114,-0.1273309961909736,-0.14381004897278604,0.09876919912290624,1.0,0.013593884519056154,-0.2709689558035562,-0.26489664452779277,-0.10835692610757276,-0.14643256170232655,0.04216162013166947,-0.12000159836700182,0.172108505121489,-0.10366017506105081,0.06363482846088474,-0.2246687923544094,0.06878114548299939,-0.36616429871956724,0.10879130559358798,0.07242726703410667,0.32317373152065726,0.07366256895921176,-0.2906840324199295
User_33,-0.16017316190423825,-0.23200808433365483,0.4112125072241717,0.021605529994945076,-0.1757010621504759,-0.04397494361668113,-0.0743115662838122,0.20002367284141565,0.0013027195822515032,-0.10206207261596575,-0.20856994139747329,0.2924736986187414,-0.10985580265152213,0.2648802261589281,-0.16317310010138183,0.20564280422657824,-0.21417215507899984,-0.07585826061362602,-0.06893673540019496,-0.11945462064187423,0.11708336221903475,-0.13648810497782723,-0.14483466863466984,0.08319772107923586,-0.08981622504236382,0.41752210587654126,0.07634672838199369,0.32363528841803385,0.3217942849576538,0.5371283179628562,-0.11633372502937711,0.013593884519056154,1.0,-0.0950510274947162,0.6253180595717208,0.44032294948891215,-0.42407150806376565,-0.1015035185053697,-0.0706646302518698,-0.6582981129772209,-0.20731707317073164,0.21515019278270983,0.05253733666659952,-0.26787893470746843,0.18293131684087574,-0.02566026539995478,0.19874376967765134,0.1852761826022644,0.005283360779159388,0.2653147853846517
User_34,0.023587267444325842,0.05426137176730745,0.14790377159426407,-0.01169242813185633,-0.12218951327973854,-0.06340478913673164,-0.33159381287035067,-0.008082789412961668,0.035734756087894455,-0.3455807543459513,0.15559124532266766,0.174156181328892,-0.31297112308550806,-0.058550700021475555,0.4409864800569228,-0.12444319571701244,-0.2162607395783923,0.004804251144911125,0.15793544808208326,0.08422760352435839,-0.24915502663124933,0.10512809406820509,-0.02293978477960898,0.23560917665851874,0.31915214529370817,0.031983015132344986,0.019019023585962164,0.18773603030600122,-0.16644675311368176,0.2703178102503896,0.22598809945045883,-0.2709689558035562,-0.0950510274947162,1.0,-0.08559898948050845,0.02924776902870612,0.2017716215539951,-0.2202622777581674,0.047073252540906836,-0.0751406534699787,0.2530297152301029,0.21494326670713723,0.06571287406727705,-0.2171551140114616,0.29889686635515544,-0.1353697258303065,0.22781633407883692,-0.1515969216978453,-0.30420230095688133,-0.1872987344410186
User_35,0.1354893978072032,-0.10646707842895574,0.2829956204519285,-0.23073576039959023,-0.41526318050466904,0.19243930565116388,0.1250949808064775,0.015797352445167518,-0.0012437964877624378,-0.4022088368862306,-0.5082231953842037,0.19928141462752916,-0.0868040590694794,0.1779939851386501,0.14171515370300786,-0.05592573519187657,-0.38579004877936857,0.037689909507543244,-0.29815162389258654,0.037880237257497715,-0.41173665704400786,0.3091988209906483,-0.26797788008065837,0.25699217560793436,-0.10603918214414998,-0.16422941636048435,0.3039434795657961,-0.05186314670376041,0.29493913288172313,0.4973317447350559,-0.08799860814956721,-0.26489664452779277,0.6253180595717208,-0.08559898948050845,1.0,0.30860669992418394,-0.08251575454887915,-0.14411283397012545,-0.1051941655397262,-0.2665261208398262,-0.14624158532014805,-0.12071414967927803,0.20057320394587758,-0.10659233108556393,0.2186106066931932,-0.18881722839982246,0.22705688307244257,-0.14325074910166,0.3559614498676607,0.2462641099826039
User_36,0.21012692266653069,-0.10570328451633801,-0.19908924682468282,-5.43884532124057e-18,-0.020344992169230965,-0.06563557023099491,0.24184494373453247,0.0068690651157157345,-0.09051646741478127,-0.22117556628809873,-0.17440554785664775,-0.25810834129978694,-0.30974500486750395,0.1745946813180517,-0.07227452551295767,-0.19104562729361935,-0.016658126227127295,-0.19801512893379788,0.009329714106254005,0.2451418871715948,0.13464943520324135,-0.3198499373575948,0.039537292972980344,0.1688258131104772,0.03432820562934786,0.013073710645885653,0.07276710842140155,-0.25314069060800864,0.1560846560846561,-0.20937077477264082,0.3119280198066035,-0.10835692610757276,0.44032294948891215,0.02924776902870612,0.30860669992418394,1.0,-0.5354861406461859,-0.04755505014474989,-0.25385375929538206,0.04732367178679153,-0.12820082026543114,0.1512591213498631,0.19962274137952862,-0.2533186241485969,0.13132215723949986,-0.023741786762424597,0.1948583363416358,-0.17410643625778013,-0.13797256151887555,-0.1358744810122306
User_37,-0.1353470963737791,0.39405369746656743,0.25895432989321354,0.02075262548849657,0.09791465848643643,0.24094334399027523,-0.28056258702702097,-0.29196364741690733,0.06582267009048852,0.06733502088648503,-0.06503951674908771,-0.12404778338225148,0.09052649695240231,0.019317902650783876,0.10203587100829443,-0.16959746930336875,-0.13024317114517095,-0.06310547428675069,-0.08614680270699883,0.15367603739208335,-0.3003757045930554,0.03420827584535213,-0.07943378240420795,0.02337112122698865,0.0046924186769574895,-0.498596480319573,0.17827048424672076,-0.012077554130994936,-0.27521108243918224,0.01372068747723127,0.16675933649126748,-0.14643256170232655,-0.42407150806376565,0.2017716215539951,-0.08251575454887915,-0.5354861406461859,1.0,-0.07834174042164176,-0.17002758206094182,0.1569230885298146,0.23498520920255014,0.15760095881878494,-0.177024089594663,0.3803633419452214,0.09456070628752214,0.1112701456559691,-0.07379087083353114,0.18075059440904517,-0.06236687950807271,-0.009833245369661084
User_38,-0.09280231042385322,-0.10571095826100642,0.2124551567588658,0.40752564861494694,0.13899108296995422,0.07610152366125275,-0.23185714678732072,0.3559508929043042,-0.6541511296382072,0.45886966767143117,-0.1359579501767791,-0.46471299476059935,-0.00806556530826378,-0.11207843840221811,-0.23537854853926907,0.2950985957433331,0.15541176501799397,0.20665742838643059,-0.2528608687120869,0.0701178034763163,0.057144099269370974,0.0391872120662962,0.20314331433630708,-0.2970715685200208,-0.31066507173527363,-0.026814826036819058,-0.16748971693966178,0.16326804038527232,-0.1590736119004159,-0.10277135719788079,-0.11649884414030681,0.04216162013166947,-0.1015035185053697,-0.2202622777581674,-0.14411283397012545,-0.04755505014474989,-0.07834174042164176,1.0,-0.21154603367441055,-0.07029791791308036,0.3268605067756657,-0.3013056190184827,-0.20399639773191783,-0.046071047194057836,-0.48345866795810344,0.028893185479019128,0.2326067172502335,-0.01716784367715042,-0.30351765136300213,-0.45246222992491375
User_39,-0.33043144196963176,-0.06825196259469378,-0.3881488677463104,-0.03421540056727852,0.12487583404048708,0.10605097629892621,0.11166435222047448,0.1832181884902249,0.1535547281200874,-0.04836674717207802,0.3876112265823951,0.18981415059132406,0.061738491948481654,-0.10761450809691589,0.34888313960770556,0.13288764499403366,-0.1300621261387982,0.2065841360081165,0.2284683833658438,-0.21821789023599247,0.43241416872728455,0.28657865564541524,-0.12112607078623971,0.34843328026857884,0.04449431863057157,0.3245785478705883,-0.1888213004383093,0.09327892476055816,0.5052322133796654,0.01615072678452235,-0.29475861639918355,-0.12000159836700182,-0.0706646302518698,0.047073252540906836,-0.1051941655397262,-0.25385375929538206,-0.17002758206094182,-0.21154603367441055,1.0,0.05769548189166535,0.2640987376542556,0.08003334628172738,-0.19802950859533497,0.05384296796597201,-0.014610611010630624,-0.5467110653077083,-0.30222654446583413,-0.019749668510082,0.3853987191542301,0.22093396660075773
User_40,0.2684269208850223,0.3815551416614558,-0.7095662904602297,0.17038855027411942,0.40354918190670996,0.3624344182299028,0.31818181818181823,-0.3318263843971811,0.1630469807684319,-0.095025326702914,0.15523207385475057,-0.4004699608361622,-0.39339516722151957,0.09728491582784103,0.20124957997127704,-0.22970697021069478,0.30757497838679926,-0.23642677209443966,-0.22738057089560432,0.21568259590580435,0.19259837978881944,0.14396826382820663,-0.08283282830562895,-0.15177865684328562,-0.2033543033027431,-0.4820509864115218,-0.3547221653203199,-0.7645631817657044,0.10058954084800178,-0.5480175510046608,0.15694481792900905,0.172108505121489,-0.6582981129772209,-0.0751406534699787,-0.2665261208398262,0.04732367178679153,0.1569230885298146,-0.07029791791308036,0.05769548189166535,1.0,-0.139987409982533,-0.15385968613482956,-0.03945314151788602,0.31559744367923614,-0.11242796860176349,-0.1922651313773307,0.03119503715607946,-0.06187649858959723,-0.005886654645112762,-0.14343620666271
User_41,-0.16807080711709058,-0.1348429993055044,0.11768102060433996,4.1421011924457683e-17,-0.23225467854638956,-0.02678083484049922,-0.35208569123638306,0.06364162846415243,-0.501789711678651,0.21682961442686066,-0.031885658304000086,-0.1668765328552289,0.1443811474817623,-0.2036401735678684,0.44613799283602934,-0.44722394371407903,-0.3565390770912276,0.07778345910606611,0.13198172232498964,0.013973896548013724,-0.14453040314465007,0.23584628867684282,0.006111665713348745,0.12430370492713896,0.052596171586346246,-0.11635425434169148,0.24034760231457963,0.1507507387090723,-0.12363494391310177,0.004613659592983685,0.03959882115113781,-0.10366017506105081,-0.20731707317073164,0.2530297152301029,-0.14624158532014805,-0.12820082026543114,0.23498520920255014,0.3268605067756657,0.2640987376542556,-0.139987409982533,1.0,-0.19630689107778246,0.06922612017703243,-0.24954772317143173,-0.2986943177826542,-0.21993928178302508,0.08029315913582839,-0.39652233878659915,0.18837763718133457,-0.0469474944884663
User_42,0.02118331718374121,-0.16900373896025928,0.2726794392799205,0.1888055013723341,0.14044280202361337,0.31108485577963624,0.2271477458089109,-0.1435916317235476,0.1772146219697547,0.22560379586811893,0.26294729021044433,0.08087326498635326,0.32893256898070533,0.17883293540520953,0.017735482784882566,0.20606439056534132,0.01902387917498882,0.1333489805317386,0.24118355552884405,0.21402408969698986,0.2810878619133898,-0.19367517270460743,0.0027526075242744726,0.32784173822552853,0.12478950638739204,0.41621811188104324,-0.14189355690175867,0.17263775884761154,-0.16320619296387598,-0.04594918909382411,0.22452606449532786,0.06363482846088474,0.21515019278270983,0.21494326670713723,-0.12071414967927803,0.1512591213498631,0.15760095881878494,-0.3013056190184827,0.08003334628172738,-0.15385968613482956,-0.19630689107778246,1.0,-0.04806433390836843,0.39724226668333823,0.31168317565295645,0.2020088120292207,0.11763864891445926,0.34064759409633005,0.10025933870461658,0.1304515934745923
User_43,0.08470278217712517,0.03846825708296024,0.1118688383882746,0.06358937507711009,-0.03250442981354537,-0.29882637305667065,0.27932617901944906,0.009275043870095092,0.18172067928398095,0.029512460116415683,0.12285020111901525,0.17150733484712116,0.008846325059969773,-0.02530304136737358,0.03558110581333693,0.059510813905619,-0.17344466146285106,0.17125358194148615,0.5222307303602953,0.23734644158557208,-0.5751116790264736,-0.04344789717073593,0.006535668523690317,-0.18963041673817532,0.3756934762038882,-0.11904199550341094,0.25481843032330365,-0.31445268588665837,0.1726146289569312,-0.18285618917062538,0.1869893980016914,-0.2246687923544094,0.05253733666659952,0.06571287406727705,0.20057320394587758,0.19962274137952862,-0.177024089594663,-0.20399639773191783,-0.19802950859533497,-0.03945314151788602,0.06922612017703243,-0.04806433390836843,1.0,-0.20335965718094867,0.018293363091284213,-0.06220623326455284,0.2885127598929655,-0.4171013371466701,-0.16461856463439278,0.29535463847708204
User_44,0.17142914970294762,-0.14635347202035381,-0.0317142296295067,0.1990343771305836,0.058115806161783815,0.439313775191014,0.3373929342693199,-0.10636517959782299,0.23574758258292755,0.1409522957204819,0.20188783533818042,-0.02058611609701179,0.3447279679031181,-0.18051747296260978,0.09390151174455762,0.1552918779361874,0.18450923836940802,0.24796101798132936,0.14961190103141045,-0.1905388368158144,0.20754615077626049,-3.739284877653925e-16,0.1840739965198885,0.17560333321430024,-0.3238487389509753,-0.10697243734810029,-0.6876260331293141,0.06425416791240349,-0.11842494237226628,-0.13583486604028702,-0.26887938732395206,0.06878114548299939,-0.26787893470746843,-0.2171551140114616,-0.10659233108556393,-0.2533186241485969,0.3803633419452214,-0.046071047194057836,0.05384296796597201,0.31559744367923614,-0.24954772317143173,0.39724226668333823,-0.20335965718094867,1.0,-0.12225052423075775,0.12470729961198812,-0.3324963368250692,0.28016955376762653,-0.004976664387797236,0.031137693289290648
User_45,-0.2634240158181867,0.31227999647693605,0.05222551639231255,-0.12057405889099,-0.10642600106617016,0.006274064050038302,0.13202733170547976,-0.19667044513240708,0.34808356429354764,-0.5675639625104968,0.05119973440880344,-0.009349878557553603,0.10892624179067424,-0.1411099679541693,-0.19675871489003643,-0.1715944623988791,-0.08914710719605277,-0.244424316487199,0.29353922039313,0.33479208979344843,0.058258283106345926,0.13990012891639697,-0.0423863514289264,0.1637277248407267,0.13735045173785682,-0.11810266241713649,0.4627539885468402,-0.01318569863555504,0.26210317889516893,0.3179440113106111,0.12073970687081738,-0.36616429871956724,0.18293131684087574,0.29889686635515544,0.2186106066931932,0.13132215723949986,0.09456070628752214,-0.48345866795810344,-0.014610611010630624,-0.11242796860176349,-0.2986943177826542,0.31168317565295645,0.018293363091284213,-0.12225052423075775,1.0,-0.1627846005238221,0.21299938423106535,-0.14474443933017855,-0.31051555769000816,0.34238366342890186
User_46,0.15978213039923322,-0.20019232094559852,0.4675560716579371,0.13770285345011335,-0.009475680981017412,-0.18844630610084062,0.04383515752907365,-0.10369926522284302,0.05547079368400148,0.09132196947615123,0.40442269756066346,0.032296049992065715,0.16443173657391705,-0.2559782518479321,-0.3277752120790108,0.15242655211355507,0.23900593822035385,-0.0829325144231495,-0.02619924972972872,-0.5193452380952382,-0.05387429629469479,-0.23528851064020603,0.23276233673077884,0.14446115550566205,0.12636882503081273,-0.06755642758206994,0.12187444941601124,0.08190286188956308,-0.30056369002447036,-0.3331666249791535,-0.09569487529386907,0.10879130559358798,-0.02566026539995478,-0.1353697258303065,-0.18881722839982246,-0.023741786762424597,0.1112701456559691,0.028893185479019128,-0.5467110653077083,-0.1922651313773307,-0.21993928178302508,0.2020088120292207,-0.06220623326455284,0.12470729961198812,-0.1627846005238221,1.0,-0.21082706645033014,0.5281800032626738,0.021295885499998057,-0.15506036194654813
User_47,-0.12106942016866402,-0.16553870510226262,0.18925067957039265,0.014884182805907661,-0.10059791265222663,0.1339396352935886,-0.06336646634554721,-0.21399842253463602,-0.20939444192792062,-0.28203448165767536,0.08075034444498527,-0.23228900409627395,-0.14652356753831727,0.10829203082852076,-0.26666255811964423,-0.16081688022566926,-0.1305033827567747,-0.20813789208693936,-0.14770166315427843,0.49912070600084574,-0.34009044832430335,0.08000711205939987,-0.6014863277853494,-0.3976770764385396,-0.08239446017291298,0.14368862354845713,0.22748005768200216,-0.27918303394213745,-0.1847120021824231,0.2033169422047252,0.5393766109381538,0.07242726703410667,0.19874376967765134,0.22781633407883692,0.22705688307244257,0.1948583363416358,-0.07379087083353114,0.2326067172502335,-0.30222654446583413,0.03119503715607946,0.08029315913582839,0.11763864891445926,0.2885127598929655,-0.3324963368250692,0.21299938423106535,-0.21082706645033014,1.0,-0.04847656588720544,-0.08030431263493419,0.28497396346146536
User_48,-0.31824757860789626,0.030713753254638602,0.1553734341907366,-0.10380684981717483,0.30027742599610446,0.14283510295376695,0.11776030079682902,-0.12874189949774648,0.08997002669871489,0.19257364927578005,0.16937851061777284,0.042334049052009486,-0.12289036095775187,-0.04322928132781756,-0.20047877796160712,0.3205343313545801,0.16502865193216956,-0.35349088969207076,-0.14861613903151408,-0.4661474817769115,0.10108863338396085,-0.2500127560782794,0.14474257570991508,-0.015212534816391954,-0.1883775091267573,0.2502558544811467,-0.40243218665026537,-0.034920634920634935,-0.15885132721005527,0.0035219565197568596,-0.2308051733332318,0.32317373152065726,0.1852761826022644,-0.1515969216978453,-0.14325074910166,-0.17410643625778013,0.18075059440904517,-0.01716784367715042,-0.019749668510082,-0.06187649858959723,-0.39652233878659915,0.34064759409633005,-0.4171013371466701,0.28016955376762653,-0.14474443933017855,0.5281800032626738,-0.04847656588720544,1.0,4.3906004122561305e-17,-0.013312701050472671
User_49,0.342572022064678,-0.5324328702823502,0.015705334719762994,-0.17370462988288823,-0.2692294591404348,0.22454521111555184,0.09328868948503077,-0.2283054136624384,-0.02735042816593183,-0.13518939782837466,0.03715930507273198,0.21637006602567793,0.38254602783800284,0.2514406637707031,0.164352992288862,-0.11116942924050034,-0.034980765866706114,0.24047726425977012,-0.20830016851983477,-0.16789392295386976,0.03321141595167996,0.19359059589085523,-0.3998281872019329,0.419805580437317,-0.0746793517446796,0.15294846504945495,0.2219149187318844,-0.017800191689972454,0.06570137733212,-0.12307091383330983,0.14354775039639747,0.07366256895921176,0.005283360779159388,-0.30420230095688133,0.3559614498676607,-0.13797256151887555,-0.06236687950807271,-0.30351765136300213,0.3853987191542301,-0.005886654645112762,0.18837763718133457,0.10025933870461658,-0.16461856463439278,-0.004976664387797236,-0.31051555769000816,0.021295885499998057,-0.08030431263493419,4.3906004122561305e-17,1.0,0.1398738207894359
User_50,-0.4414981166174637,0.11342903247346131,0.058247098753426915,-0.2598284435950652,0.04134491152973621,0.06954389445021285,0.3031000288801757,0.023446775217349752,0.4231741374331852,-0.34482180998230577,0.3983462501608863,0.3967023499943226,-0.04149637600983028,-0.2816846896226632,-0.15294176934275208,-0.04201016401717846,-0.3320121683448509,-0.1530511598592006,0.2884038617151085,0.16520280979328367,-0.20237723121807175,-0.12316517640405795,-0.3019705254918835,-0.41819948178428445,0.09224598930481286,0.3595701332669695,0.14770166315427846,-0.12691675627554277,-0.0013732533027071094,0.29197581174615644,-0.11840093858475767,-0.2906840324199295,0.2653147853846517,-0.1872987344410186,0.2462641099826039,-0.1358744810122306,-0.009833245369661084,-0.45246222992491375,0.22093396660075773,-0.14343620666271,-0.0469474944884663,0.1304515934745923,0.29535463847708204,0.031137693289290648,0.34238366342890186,-0.15506036194654813,0.28497396346146536,-0.013312701050472671,0.1398738207894359,1.0
